id,source,target,length,foot,car_forward,car_backward,bike_forward,bike_backward,wkt
435330517,5495420971,365061597,16.2052879531,1,4,4,2,2,"LINESTRING(-87.7472217 41.9499653, -87.7472280 41.9501108)"
435330517,365061597,4332557788,2.4504135952,1,4,4,2,2,"LINESTRING(-87.7472280 41.9501108, -87.7472290 41.9501328)"
435330520,4332557787,316325886,54.2019559354,1,4,4,2,2,"LINESTRING(-87.7470877 41.9465520, -87.7471068 41.9470387)"
435330520,316325886,316325766,101.0317018197,1,4,4,2,2,"LINESTRING(-87.7471068 41.9470387, -87.7471425 41.9479459)"
435330520,316325766,5495422078,20.2463014568,1,4,4,2,2,"LINESTRING(-87.7471425 41.9479459, -87.7471496 41.9481277)"
435330520,5495422078,316325745,81.0524505681,1,4,4,2,2,"LINESTRING(-87.7471496 41.9481277, -87.7471782 41.9488555)"
435330524,4332557785,256170566,41.7615049039,1,3,3,2,2,"LINESTRING(-87.7475761 41.9461119, -87.7470719 41.9461222)"
435330529,256170566,5495422723,37.0982387264,1,3,3,2,2,"LINESTRING(-87.7470719 41.9461222, -87.7466239 41.9461280)"
435330529,5495422723,2258382553,12.5290163299,1,3,3,2,2,"LINESTRING(-87.7466239 41.9461280, -87.7464726 41.9461300)"
435330529,2258382553,4332557786,17.0751844904,1,3,3,2,2,"LINESTRING(-87.7464726 41.9461300, -87.7462664 41.9461327)"
435330532,4332557784,5493338628,59.6032845661,1,3,3,2,2,"LINESTRING(-87.7516637 41.9460663, -87.7509439 41.9460743)"
435330532,5493338628,289550246,105.8336464715,1,3,3,2,2,"LINESTRING(-87.7509439 41.9460743, -87.7496658 41.9460886)"
435330532,289550246,365061495,162.8585115625,1,3,3,2,2,"LINESTRING(-87.7496658 41.9460886, -87.7476990 41.9461086)"
435330532,365061495,4332557785,10.1822628055,1,3,3,2,2,"LINESTRING(-87.7476990 41.9461086, -87.7475761 41.9461119)"
435363711,4332811587,261199734,274.6397068616,1,3,3,2,2,"LINESTRING(-87.7272565 41.9415162, -87.7272656 41.9418383, -87.7272911 41.9427422, -87.7273032 41.9431698, -87.7273262 41.9439828)"
435363711,261199734,425580769,65.1692414464,1,3,3,2,2,"LINESTRING(-87.7273262 41.9439828, -87.7273427 41.9445681)"
435363711,425580769,261178084,27.2792747627,1,3,3,2,2,"LINESTRING(-87.7273427 41.9445681, -87.7273497 41.9448131)"
435363711,261178084,261250159,73.2417288965,1,3,3,2,2,"LINESTRING(-87.7273497 41.9448131, -87.7273683 41.9454709)"
435363711,261250159,1286987023,16.8461308145,1,3,3,2,2,"LINESTRING(-87.7273683 41.9454709, -87.7273725 41.9456222)"
435363711,1286987023,4332811588,53.077464009,1,3,3,2,2,"LINESTRING(-87.7273725 41.9456222, -87.7273860 41.9460989)"
435363714,4332811588,158736266,30.9566331857,1,3,3,2,2,"LINESTRING(-87.7273860 41.9460989, -87.7273955 41.9463769)"
435363715,158736266,4332812194,33.7643836312,1,3,3,2,2,"LINESTRING(-87.7273955 41.9463769, -87.7274066 41.9466801)"
435363719,4332812194,261250163,66.6604231466,1,3,3,2,2,"LINESTRING(-87.7274066 41.9466801, -87.7274230 41.9472788)"
435363719,261250163,5495469704,57.5527205187,1,3,3,2,2,"LINESTRING(-87.7274230 41.9472788, -87.7274372 41.9477957)"
435363719,5495469704,261181609,43.4901645758,1,3,3,2,2,"LINESTRING(-87.7274372 41.9477957, -87.7274479 41.9481863)"
435363719,261181609,261250165,102.8465500995,1,3,3,2,2,"LINESTRING(-87.7274479 41.9481863, -87.7274732 41.9491100)"
435363719,261250165,261250167,103.0357523369,1,3,3,2,2,"LINESTRING(-87.7274732 41.9491100, -87.7274985 41.9500354)"
435363719,261250167,261160351,96.7116235339,1,3,3,2,2,"LINESTRING(-87.7274985 41.9500354, -87.7275223 41.9509040)"
435363719,261160351,263372613,57.2075336371,1,3,3,2,2,"LINESTRING(-87.7275223 41.9509040, -87.7275364 41.9514178)"
435363723,158736266,4332812191,24.958796444,1,3,3,2,2,"LINESTRING(-87.7273955 41.9463769, -87.7270941 41.9463810)"
435363724,4332812190,158736266,25.7078952977,1,3,3,2,2,"LINESTRING(-87.7277059 41.9463711, -87.7273955 41.9463769)"
435363725,4332812189,261212952,25.6179845639,1,3,3,2,2,"LINESTRING(-87.7325230 41.9463071, -87.7322136 41.9463091)"
435363726,157732749,2184848911,88.6192995454,1,3,3,2,2,"LINESTRING(-87.7355665 41.9462605, -87.7344966 41.9462832)"
435363726,2184848911,2401873929,5.8146646187,1,3,3,2,2,"LINESTRING(-87.7344966 41.9462832, -87.7344264 41.9462847)"
435363726,2401873929,261180914,56.4567030452,1,3,3,2,2,"LINESTRING(-87.7344264 41.9462847, -87.7337448 41.9462992)"
435363726,261180914,2401873933,61.4947601972,1,3,3,2,2,"LINESTRING(-87.7337448 41.9462992, -87.7330021 41.9463040)"
435363726,2401873933,4332812189,39.6689651124,1,3,3,2,2,"LINESTRING(-87.7330021 41.9463040, -87.7325230 41.9463071)"
435363727,261212952,261298112,78.2636714173,1,3,3,2,2,"LINESTRING(-87.7322136 41.9463091, -87.7312685 41.9463221)"
435363727,261298112,261298099,54.1245852878,1,3,3,2,2,"LINESTRING(-87.7312685 41.9463221, -87.7306149 41.9463311)"
435363727,261298099,2401873875,65.7427457714,1,3,3,2,2,"LINESTRING(-87.7306149 41.9463311, -87.7298210 41.9463420)"
435363727,2401873875,261204769,49.9095452094,1,3,3,2,2,"LINESTRING(-87.7298210 41.9463420, -87.7292183 41.9463503)"
435363727,261204769,157732754,101.6491608453,1,3,3,2,2,"LINESTRING(-87.7292183 41.9463503, -87.7279908 41.9463672)"
435363727,157732754,4332812190,23.5924925329,1,3,3,2,2,"LINESTRING(-87.7279908 41.9463672, -87.7277059 41.9463711)"
435363739,4332812195,263372347,65.7634451364,0,6,0,0,0,"LINESTRING(-87.7195016 41.9469790, -87.7193916 41.9468972, -87.7191684 41.9466802, -87.7190998 41.9465780, -87.7190827 41.9464913)"
435535095,4334422177,5495529043,62.3353090748,1,3,3,2,2,"LINESTRING(-87.7196643 41.9540530, -87.7202186 41.9544320)"
435535095,5495529043,5495529047,24.6918562642,1,3,3,2,2,"LINESTRING(-87.7202186 41.9544320, -87.7204382 41.9545821)"
435535095,5495529047,5495528205,64.5921539572,1,3,3,2,2,"LINESTRING(-87.7204382 41.9545821, -87.7210126 41.9549748)"
435535095,5495528205,261118595,59.8094549999,1,3,3,2,2,"LINESTRING(-87.7210126 41.9549748, -87.7215445 41.9553384)"
435535095,261118595,261185527,35.1334753268,1,3,3,2,2,"LINESTRING(-87.7215445 41.9553384, -87.7218488 41.9555584)"
435535095,261185527,5495523343,96.2597904149,1,3,3,2,2,"LINESTRING(-87.7218488 41.9555584, -87.7227035 41.9561447)"
435535095,5495523343,261185528,10.2939765812,1,3,3,2,2,"LINESTRING(-87.7227035 41.9561447, -87.7227949 41.9562074)"
435535095,261185528,261185529,139.7525989085,1,3,3,2,2,"LINESTRING(-87.7227949 41.9562074, -87.7240358 41.9570586)"
435535095,261185529,261185533,280.657266215,1,3,3,2,2,"LINESTRING(-87.7240358 41.9570586, -87.7244727 41.9573584, -87.7252900 41.9579190, -87.7265337 41.9587633)"
435535095,261185533,4334422181,321.9135995214,1,3,3,2,2,"LINESTRING(-87.7265337 41.9587633, -87.7277830 41.9596215, -87.7284869 41.9601119, -87.7288751 41.9603782, -87.7289732 41.9604455, -87.7293862 41.9607288)"
435535099,4334422162,306082703,38.2373269659,1,3,3,2,2,"LINESTRING(-87.7186918 41.9533918, -87.7190329 41.9536234)"
435535100,1475142944,4334422177,37.6058414598,1,3,3,2,2,"LINESTRING(-87.7193296 41.9538246, -87.7196643 41.9540530)"
435535105,306082703,306082702,14.201740375,1,3,3,2,2,"LINESTRING(-87.7190329 41.9536234, -87.7191562 41.9537121)"
435535111,256170556,5495465076,28.2252768213,1,3,3,2,2,"LINESTRING(-87.7276117 41.9536496, -87.7276187 41.9539031)"
435535111,5495465076,4334422176,9.909369267,1,3,3,2,2,"LINESTRING(-87.7276187 41.9539031, -87.7276211 41.9539921)"
435535112,4334422161,256170556,42.5151589326,1,3,3,2,2,"LINESTRING(-87.7275987 41.9532678, -87.7276117 41.9536496)"
435535120,4334422176,5495464755,13.6399982495,1,3,3,2,2,"LINESTRING(-87.7276211 41.9539921, -87.7276248 41.9541146)"
435535120,5495464755,5495467798,33.6489891533,1,3,3,2,2,"LINESTRING(-87.7276248 41.9541146, -87.7276339 41.9544168)"
435535120,5495467798,5495467796,14.8202382075,1,3,3,2,2,"LINESTRING(-87.7276339 41.9544168, -87.7276379 41.9545499)"
435535120,5495467796,306084612,103.0848650302,1,3,3,2,2,"LINESTRING(-87.7276379 41.9545499, -87.7276658 41.9554757)"
435535120,306084612,4334422178,417.0270253021,1,3,3,2,2,"LINESTRING(-87.7276658 41.9554757, -87.7277208 41.9573023, -87.7277583 41.9585476, -87.7277704 41.9589496, -87.7277758 41.9591286, -87.7277786 41.9592210)"
435535123,4334422172,1475142954,33.2122162799,1,4,0,2,0,"LINESTRING(-87.7223224 41.9537810, -87.7227235 41.9537750)"
435535124,4334422168,5495464751,0.2483587906,1,4,4,2,2,"LINESTRING(-87.7282403 41.9536424, -87.7282373 41.9536424)"
435535124,5495464751,5495465801,22.1480134803,1,4,4,2,2,"LINESTRING(-87.7282373 41.9536424, -87.7279698 41.9536455)"
435535124,5495465801,5495464750,8.5528637484,1,4,4,2,2,"LINESTRING(-87.7279698 41.9536455, -87.7278665 41.9536467)"
435535124,5495464750,256170556,21.096408128,1,4,4,2,2,"LINESTRING(-87.7278665 41.9536467, -87.7276117 41.9536496)"
435535126,263372990,4334422167,79.1624195567,1,4,0,2,0,"LINESTRING(-87.7263915 41.9536694, -87.7254362 41.9536381)"
435535127,4334422173,1475142976,28.4590136128,1,4,0,2,0,"LINESTRING(-87.7211557 41.9537983, -87.7214994 41.9537933)"
435535131,369631024,4334422165,43.9244810227,1,4,4,2,2,"LINESTRING(-87.7339592 41.9535872, -87.7334287 41.9535939)"
435535133,4334422166,369631051,50.5234812581,1,4,4,2,2,"LINESTRING(-87.7330740 41.9535984, -87.7324638 41.9536061)"
435535134,4334422164,369631024,47.3028166021,1,4,4,2,2,"LINESTRING(-87.7345305 41.9535799, -87.7339592 41.9535872)"
435535136,4334422167,306084158,25.8459924268,1,4,0,2,0,"LINESTRING(-87.7254362 41.9536381, -87.7251243 41.9536279)"
435535137,4334422169,306084148,29.9219416834,1,4,0,2,0,"LINESTRING(-87.7230819 41.9536493, -87.7227205 41.9536531)"
435535138,1475142976,4334422172,68.1466967701,1,4,0,2,0,"LINESTRING(-87.7214994 41.9537933, -87.7223224 41.9537810)"
435535140,4334422170,263372990,42.943122593,1,4,4,2,2,"LINESTRING(-87.7269101 41.9536610, -87.7263915 41.9536694)"
435535141,4334422163,369631021,33.9804540415,1,4,4,2,2,"LINESTRING(-87.7358454 41.9535633, -87.7354350 41.9535685)"
435535144,369631021,2185494801,59.1013914258,1,4,4,2,2,"LINESTRING(-87.7354350 41.9535685, -87.7347212 41.9535775)"
435535144,2185494801,4334422164,15.7896166185,1,4,4,2,2,"LINESTRING(-87.7347212 41.9535775, -87.7345305 41.9535799)"
435535146,4334422165,2401873928,17.5284419674,1,4,4,2,2,"LINESTRING(-87.7334287 41.9535939, -87.7332170 41.9535966)"
435535146,2401873928,4334422166,11.8401396106,1,4,4,2,2,"LINESTRING(-87.7332170 41.9535966, -87.7330740 41.9535984)"
435535149,1475142954,1475142971,101.7138261428,1,4,0,2,0,"LINESTRING(-87.7227235 41.9537750, -87.7239520 41.9537615)"
435535149,1475142971,1475142958,100.0578128083,1,4,0,2,0,"LINESTRING(-87.7239520 41.9537615, -87.7251605 41.9537483)"
435535149,1475142958,5495539822,35.8468109222,1,4,0,2,0,"LINESTRING(-87.7251605 41.9537483, -87.7255919 41.9537206)"
435535149,5495539822,5495539518,18.6452943141,1,4,0,2,0,"LINESTRING(-87.7255919 41.9537206, -87.7258163 41.9537063)"
435535149,5495539518,263372990,47.7954635375,1,4,0,2,0,"LINESTRING(-87.7258163 41.9537063, -87.7263915 41.9536694)"
435535150,4332542837,369631002,54.7627114528,1,4,4,2,2,"LINESTRING(-87.7374685 41.9535428, -87.7368071 41.9535511)"
435535150,369631002,2401855259,57.3131020245,1,4,4,2,2,"LINESTRING(-87.7368071 41.9535511, -87.7361149 41.9535599)"
435535150,2401855259,3235485097,17.7933293273,1,4,4,2,2,"LINESTRING(-87.7361149 41.9535599, -87.7359000 41.9535626)"
435535150,3235485097,4334422163,4.5208072267,1,4,4,2,2,"LINESTRING(-87.7359000 41.9535626, -87.7358454 41.9535633)"
435535153,306084158,2184683113,46.5801907353,1,4,0,2,0,"LINESTRING(-87.7251243 41.9536279, -87.7245617 41.9536338)"
435535153,2184683113,263372992,50.8646150466,1,4,0,2,0,"LINESTRING(-87.7245617 41.9536338, -87.7239474 41.9536424)"
435535153,263372992,2184682975,43.9528556539,1,4,0,2,0,"LINESTRING(-87.7239474 41.9536424, -87.7234165 41.9536458)"
435535153,2184682975,4334422169,27.7030213937,1,4,0,2,0,"LINESTRING(-87.7234165 41.9536458, -87.7230819 41.9536493)"
435535159,4334422159,734844632,44.8153132677,0,6,0,0,0,"LINESTRING(-87.7270185 41.9522082, -87.7274552 41.9524461)"
435535161,734844632,263372855,12.3032774624,0,6,0,0,0,"LINESTRING(-87.7274552 41.9524461, -87.7275751 41.9525114)"
435535162,263372922,263372924,51.4875953045,1,4,0,2,0,"LINESTRING(-87.7288963 41.9532484, -87.7291400 41.9534512, -87.7291956 41.9535340, -87.7292123 41.9536312)"
435825400,306082702,1475142944,19.05003864,1,3,3,2,2,"LINESTRING(-87.7191562 41.9537121, -87.7193296 41.9538246)"
453099352,4498984734,4498984731,29.29947768,1,1,1,2,2,"LINESTRING(-87.7389031 41.9473707, -87.7388428 41.9473901, -87.7387999 41.9474160, -87.7386551 41.9475517)"
453099353,4498984739,4498984735,28.4946124808,1,1,1,2,2,"LINESTRING(-87.7391793 41.9479077, -87.7391084 41.9479028, -87.7390601 41.9478908, -87.7389742 41.9478429, -87.7388831 41.9477911)"
453099354,4498984753,4498984743,68.7833953187,1,1,1,2,2,"LINESTRING(-87.7391218 41.9469851, -87.7391003 41.9469612, -87.7390574 41.9469492, -87.7390038 41.9469392, -87.7389689 41.9469233, -87.7388696 41.9468594, -87.7387221 41.9467896, -87.7386390 41.9467617, -87.7385666 41.9467557, -87.7384888 41.9467756, -87.7384110 41.9468195)"
453099356,4498984765,4498984759,100.4592792738,1,1,0,2,0,"LINESTRING(-87.7388026 41.9472066, -87.7387489 41.9471706, -87.7386872 41.9471587, -87.7386256 41.9471607, -87.7385746 41.9471706, -87.7385210 41.9471926, -87.7379560 41.9477153)"
453099358,4498984774,4498984739,58.1062602329,1,1,0,2,0,"LINESTRING(-87.7390118 41.9483580, -87.7391942 41.9481980, -87.7392398 41.9481501, -87.7392559 41.9481102, -87.7392532 41.9480723, -87.7392398 41.9480265, -87.7391793 41.9479077)"
453099358,4498984739,4498984734,64.0111991042,1,1,0,2,0,"LINESTRING(-87.7391793 41.9479077, -87.7389179 41.9473941, -87.7389031 41.9473707)"
453099358,4498984734,4498984765,20.2019121891,1,1,0,2,0,"LINESTRING(-87.7389031 41.9473707, -87.7388723 41.9473223, -87.7388348 41.9472405, -87.7388026 41.9472066)"
464987056,4600211930,4600211931,67.7528499051,1,1,1,2,2,"LINESTRING(-87.7462132 41.9456159, -87.7453950 41.9456256)"
464987056,4600211931,4600211932,66.7588759905,1,1,1,2,2,"LINESTRING(-87.7453950 41.9456256, -87.7445888 41.9456350)"
465655950,4605879632,4605879631,51.6679281888,1,1,1,2,2,"LINESTRING(-87.7445913 41.9457176, -87.7439673 41.9457225)"
465655950,4605879631,4605879630,51.0799842561,1,1,1,2,2,"LINESTRING(-87.7439673 41.9457225, -87.7433504 41.9457273)"
465668686,4605984314,4605984313,66.9405732834,1,1,1,2,2,"LINESTRING(-87.7477126 41.9442991, -87.7477301 41.9449003)"
465765066,4606858775,4605879630,48.9977374903,1,1,1,2,2,"LINESTRING(-87.7433599 41.9461674, -87.7433504 41.9457273)"
465765066,4605879630,4606858774,112.5910845127,1,1,1,2,2,"LINESTRING(-87.7433504 41.9457273, -87.7433287 41.9447160)"
465765066,4606858774,4606858773,243.0957164866,1,1,1,2,2,"LINESTRING(-87.7433287 41.9447160, -87.7432818 41.9425325)"
467325746,4619700267,4619700263,92.9752015092,1,1,1,2,2,"LINESTRING(-87.7368244 41.9542079, -87.7361846 41.9542160, -87.7361511 41.9542010, -87.7361350 41.9541671, -87.7361243 41.9538729)"
507421254,316325745,316324910,102.789085971,1,4,4,2,2,"LINESTRING(-87.7471782 41.9488555, -87.7472136 41.9497785)"
507421255,316324910,2258382526,52.2816228711,1,1,0,2,0,"LINESTRING(-87.7472136 41.9497785, -87.7465822 41.9497863)"
507421256,2258382526,261195033,161.8796942542,1,1,0,2,0,"LINESTRING(-87.7465822 41.9497863, -87.7446272 41.9498107)"
507421256,261195033,261286660,160.8194946153,1,1,0,2,0,"LINESTRING(-87.7446272 41.9498107, -87.7426850 41.9498348)"
518514365,157719711,2284963176,130.4342622769,1,3,3,2,2,"LINESTRING(-87.7473032 41.9534183, -87.7460857 41.9526746)"
518514366,261164820,157719711,206.1744758834,1,3,3,2,2,"LINESTRING(-87.7492422 41.9545806, -87.7473032 41.9534183)"
519163610,2258382563,2258382549,133.1707289574,1,1,1,2,2,"LINESTRING(-87.7429452 41.9466341, -87.7445533 41.9466098)"
519163610,2258382549,2258382565,160.0599894882,1,1,1,2,2,"LINESTRING(-87.7445533 41.9466098, -87.7464861 41.9465806)"
519163614,2401873886,2401873924,67.811125743,1,1,1,2,2,"LINESTRING(-87.7314614 41.9470729, -87.7322803 41.9470622)"
520940595,5076527092,5076527095,123.5590542218,1,1,0,2,0,"LINESTRING(-87.7470660 41.9459469, -87.7476825 41.9459393, -87.7476764 41.9457466, -87.7470599 41.9457542)"
520940596,5076527096,5076527102,18.1986145648,1,1,1,2,2,"LINESTRING(-87.7470544 41.9455977, -87.7472741 41.9455928)"
520940596,5076527102,5076527097,35.3451863626,1,1,1,2,2,"LINESTRING(-87.7472741 41.9455928, -87.7477008 41.9455833)"
520940597,5076527097,5076527099,26.0981538246,1,1,0,2,0,"LINESTRING(-87.7477008 41.9455833, -87.7477028 41.9454041, -87.7476459 41.9453686)"
520940597,5076527099,5076527102,52.2288617353,1,1,0,2,0,"LINESTRING(-87.7476459 41.9453686, -87.7473288 41.9453762, -87.7472709 41.9454238, -87.7472741 41.9455928)"
520940598,5076527099,5076527103,12.0335671467,1,1,1,2,2,"LINESTRING(-87.7476459 41.9453686, -87.7476459 41.9452605)"
520940599,5076527104,5076527107,76.0185653166,1,1,0,2,0,"LINESTRING(-87.7470373 41.9449839, -87.7475595 41.9449778, -87.7476118 41.9450386, -87.7476186 41.9452608)"
525838914,5114741614,5114741613,53.1652883066,1,1,1,2,2,"LINESTRING(-87.7368713 41.9557891, -87.7362297 41.9558101)"
525861756,5114906800,5114906799,99.3465009524,1,1,1,2,2,"LINESTRING(-87.7504871 41.9552166, -87.7504651 41.9543243)"
541637311,2185494987,2185495018,38.4064652219,1,1,1,2,2,"LINESTRING(-87.7452381 41.9569851, -87.7447743 41.9569938)"
541637321,2185494644,2185494619,113.9332466043,1,1,1,2,2,"LINESTRING(-87.7442809 41.9559715, -87.7456571 41.9559602)"
541637329,2185494786,2185494644,97.415865851,1,1,1,2,2,"LINESTRING(-87.7438418 41.9551596, -87.7442809 41.9559715)"
542684629,157732754,2401873911,43.3446543687,1,1,1,2,2,"LINESTRING(-87.7279908 41.9463672, -87.7279806 41.9459779)"
542684629,2401873911,2401873874,40.5610825619,1,1,1,2,2,"LINESTRING(-87.7279806 41.9459779, -87.7279711 41.9456136)"
542684629,2401873874,2401873885,42.5094386111,1,1,1,2,2,"LINESTRING(-87.7279711 41.9456136, -87.7279612 41.9452318)"
542684629,2401873885,2401873931,47.5088023964,1,1,1,2,2,"LINESTRING(-87.7279612 41.9452318, -87.7279500 41.9448051)"
542684629,2401873931,2401873899,46.762624633,1,1,1,2,2,"LINESTRING(-87.7279500 41.9448051, -87.7279391 41.9443851)"
542684629,2401873899,2401873920,45.5491562548,1,1,1,2,2,"LINESTRING(-87.7279391 41.9443851, -87.7279284 41.9439760)"
542684629,2401873920,2401873936,45.1928424211,1,1,1,2,2,"LINESTRING(-87.7279284 41.9439760, -87.7279178 41.9435701)"
542684629,2401873936,2401873932,45.3597894217,1,1,1,2,2,"LINESTRING(-87.7279178 41.9435701, -87.7279072 41.9431627)"
542684630,2401873873,2401873894,51.7686604067,1,1,1,2,2,"LINESTRING(-87.7300801 41.9495356, -87.7300959 41.9500005)"
544695221,5265173444,5301474547,63.7161809822,1,1,1,2,2,"LINESTRING(-87.7462623 41.9429288, -87.7462757 41.9434215, -87.7462955 41.9434997)"
544695222,5265173446,5265173442,50.4754401525,1,1,1,2,2,"LINESTRING(-87.7467773 41.9434894, -87.7467478 41.9430365)"
547176519,157732749,5421580752,95.1648071357,1,3,3,2,2,"LINESTRING(-87.7355665 41.9462605, -87.7346991 41.9456996)"
547176519,5421580752,2401855318,168.706214243,1,3,3,2,2,"LINESTRING(-87.7346991 41.9456996, -87.7331174 41.9447442)"
547176519,2401855318,5495475194,26.1425298392,1,3,3,2,2,"LINESTRING(-87.7331174 41.9447442, -87.7328702 41.9445981)"
547176519,5495475194,845898439,75.5292588884,1,3,3,2,2,"LINESTRING(-87.7328702 41.9445981, -87.7321559 41.9441761)"
547176519,845898439,5434376946,94.5306732703,1,3,3,2,2,"LINESTRING(-87.7321559 41.9441761, -87.7312770 41.9436341)"
547176519,5434376946,5495474751,102.4728633283,1,3,3,2,2,"LINESTRING(-87.7312770 41.9436341, -87.7305016 41.9431559, -87.7303216 41.9430490)"
547176519,5495474751,4337174482,642.781159108,1,3,3,2,2,"LINESTRING(-87.7303216 41.9430490, -87.7296408 41.9426445, -87.7293893 41.9424922, -87.7288776 41.9421684, -87.7286788 41.9420426, -87.7285181 41.9419410, -87.7281995 41.9417394, -87.7281365 41.9417008, -87.7277695 41.9414757, -87.7272460 41.9411548, -87.7269187 41.9409615, -87.7268489 41.9409203, -87.7263062 41.9405941, -87.7252403 41.9399534, -87.7250995 41.9398674, -87.7247468 41.9396521, -87.7245891 41.9395557, -87.7243172 41.9393897)"
548783742,5301474546,2185494842,19.8923004605,1,1,1,2,2,"LINESTRING(-87.7456161 41.9517682, -87.7456082 41.9515896)"
548783743,5265173446,5301474547,39.9092454995,1,1,1,2,2,"LINESTRING(-87.7467773 41.9434894, -87.7462955 41.9434997)"
548783745,5301474551,5301474548,48.8351312858,1,1,1,2,2,"LINESTRING(-87.7466498 41.9520399, -87.7460602 41.9520534)"
548783746,5301474548,5301474546,48.5768528103,1,1,1,2,2,"LINESTRING(-87.7460602 41.9520534, -87.7456161 41.9517682)"
549857630,4081947328,2180438999,558.4978470231,1,1,1,2,2,"LINESTRING(-87.7209299 41.9555720, -87.7209863 41.9573975, -87.7210400 41.9592122, -87.7210937 41.9605876)"
549857633,2184683013,2184683342,49.7481971624,1,1,1,2,2,"LINESTRING(-87.7208520 41.9528041, -87.7208646 41.9532509)"
549857635,2180438997,5311589022,861.3416347603,1,1,1,2,2,"LINESTRING(-87.7190540 41.9542702, -87.7184489 41.9542786, -87.7178240 41.9542873, -87.7172181 41.9542957, -87.7166213 41.9543040, -87.7160005 41.9543126, -87.7153880 41.9543211, -87.7147667 41.9543298, -87.7141510 41.9543383, -87.7135489 41.9543467, -87.7129253 41.9543554, -87.7104772 41.9543894, -87.7104719 41.9543895, -87.7098739 41.9543978, -87.7095035 41.9544029, -87.7092581 41.9544063, -87.7089938 41.9544100, -87.7086513 41.9544148)"
549857637,2180438910,2180439048,43.1065549999,1,1,1,2,2,"LINESTRING(-87.7220562 41.9550362, -87.7215356 41.9550441)"
549857642,2180439066,2180439088,40.0640798906,1,1,1,2,2,"LINESTRING(-87.7232680 41.9558601, -87.7227841 41.9558659)"
549857644,2180439056,5495528004,19.3198139,1,1,1,2,2,"LINESTRING(-87.7221876 41.9564245, -87.7220181 41.9563052)"
549857644,5495528004,4081947329,51.7247457448,1,1,1,2,2,"LINESTRING(-87.7220181 41.9563052, -87.7215643 41.9559858)"
549857993,2184958922,5311587841,24.7322086624,1,1,1,2,2,"LINESTRING(-87.7317075 41.9549040, -87.7314635 41.9547758)"
549857998,5311587841,261101603,48.2889337502,1,1,1,2,2,"LINESTRING(-87.7314635 41.9547758, -87.7308802 41.9547779)"
549858000,2184958811,2184958882,116.9872604292,1,1,1,2,2,"LINESTRING(-87.7284237 41.9544177, -87.7284586 41.9554683)"
549858002,2184958773,2184958811,17.4653221481,1,1,1,2,2,"LINESTRING(-87.7285632 41.9543000, -87.7284237 41.9544177)"
554704418,2180439032,2180438958,12.266645061,1,1,1,2,2,"LINESTRING(-87.7245426 41.9567356, -87.7246486 41.9568126)"
554704418,2180438958,2180438943,70.6861573415,1,1,1,2,2,"LINESTRING(-87.7246486 41.9568126, -87.7252597 41.9572561)"
560393452,2185495001,2185495000,36.6861509156,1,1,1,2,2,"LINESTRING(-87.7484303 41.9537336, -87.7484219 41.9534041)"
560428224,2451808627,5404695966,45.762340673,1,1,1,2,2,"LINESTRING(-87.7513862 41.9448325, -87.7508335 41.9448319)"
560428231,2393935004,2393935019,53.7567432147,1,1,1,2,2,"LINESTRING(-87.7476391 41.9438171, -87.7476428 41.9443000)"
561215396,261262171,1625527892,119.4062815676,1,1,1,2,2,"LINESTRING(-87.7226587 41.9519050, -87.7226956 41.9529773)"
561215396,1625527892,2184683154,27.5728398412,1,1,1,2,2,"LINESTRING(-87.7226956 41.9529773, -87.7227047 41.9532249)"
561215396,2184683154,306084148,47.6846729079,1,1,1,2,2,"LINESTRING(-87.7227047 41.9532249, -87.7227205 41.9536531)"
561215396,306084148,1475142954,13.5720397885,1,1,1,2,2,"LINESTRING(-87.7227205 41.9536531, -87.7227235 41.9537750)"
562115004,2258382517,261349153,51.3514499534,1,1,1,2,2,"LINESTRING(-87.7426823 41.9475497, -87.7426833 41.9470884)"
562223573,261286573,261262173,50.0560396388,1,1,0,2,0,"LINESTRING(-87.7232099 41.9500725, -87.7226054 41.9500810)"
562362093,2401855216,2401855342,51.1828033485,1,1,1,2,2,"LINESTRING(-87.7353743 41.9455279, -87.7347562 41.9455350)"
562362094,2185533522,2185533552,40.0840460986,1,1,1,2,2,"LINESTRING(-87.7493825 41.9555907, -87.7493633 41.9552309)"
562362095,2185494799,2185494717,8.2235833865,1,1,1,2,2,"LINESTRING(-87.7481027 41.9544699, -87.7480034 41.9544719)"
562362095,2185494717,2185494810,55.5780602571,1,1,1,2,2,"LINESTRING(-87.7480034 41.9544719, -87.7473323 41.9544856)"
562362096,2401873887,2401873929,12.8230981586,1,1,1,2,2,"LINESTRING(-87.7343461 41.9461862, -87.7344264 41.9462847)"
562362099,2185533653,2185533580,8.9528257525,1,1,1,2,2,"LINESTRING(-87.7505891 41.9552957, -87.7505864 41.9552153)"
562362100,5421580758,5421580760,15.8454805243,1,1,1,2,2,"LINESTRING(-87.7427967 41.9506779, -87.7427013 41.9508013)"
562362101,2185494945,2185494868,41.9572064005,1,1,1,2,2,"LINESTRING(-87.7503692 41.9565822, -87.7507946 41.9563773)"
562362103,5421580752,5421580784,7.9953910893,1,1,0,2,0,"LINESTRING(-87.7346991 41.9456996, -87.7347594 41.9456435)"
562362106,2185494882,2185495001,54.9798265451,1,1,1,2,2,"LINESTRING(-87.7490606 41.9538892, -87.7484303 41.9537336)"
